Date,Site,Corallivore Density,Detritivore Density,Omnivore Density,Carnivore Density,Herbivore Density,Commercial Biomass,Total Biomass
2017-09-12,Lutoban Pier,40.0,62.0,19.0,35.0,502.0,39176.39837874246,84408.21567611177
2017-10-09,Lutoban Pier,11.0,13.0,8.333333333333334,12.666666666666666,67.33333333333333,44459.59484441467,72557.91442475397
2017-10-11,Lutoban Pier,20.0,19.0,13.5,9.0,56.0,4126.235645322495,6614.489150639802
2017-10-31,Lutoban Pier,13.666666666666666,9.666666666666666,20.333333333333332,15.666666666666666,210.66666666666666,38965.97379031807,43913.81241415129
2017-11-16,Lutoban Pier,26.333333333333332,22.0,29.333333333333332,19.666666666666668,173.66666666666666,52285.5264233407,75785.09603498915
2017-12-20,Lutoban Pier,20.0,48.5,24.0,27.0,113.5,11563.239522073005,16675.270389141944
2018-02-09,Lutoban Pier,16.0,7.0,16.5,6.0,126.0,5780.212187237576,8135.256540917808
2018-03-09,Lutoban Pier,21.5,10.0,11.0,9.0,93.5,34199.23261480028,61345.53544375412
2018-04-04,Lutoban Pier,16.0,10.0,14.0,10.5,40.5,11035.834605996908,13332.118999515993
2018-04-24,Lutoban Pier,15.0,11.5,13.0,10.0,28.5,2762.599441167019,5062.128167444033
2018-05-07,Lutoban Pier,10.0,2.0,8.0,11.0,22.0,1794.2517351694162,2433.7504189244537
2018-05-11,Lutoban Pier,22.0,23.0,14.0,10.0,205.0,13167.694956317077,41522.323558597884
2018-05-15,Lutoban Pier,24.0,13.0,14.0,11.0,92.0,6533.428781466728,17505.412277269246
2018-06-11,Lutoban Pier,36.0,25.0,20.0,16.5,181.5,18443.711833673027,31637.83045558177
2018-07-18,Lutoban Pier,72.0,45.0,39.0,45.0,289.0,15996.51516603732,26453.10856517168
2018-08-28,Lutoban Pier,38.333333333333336,16.333333333333332,21.0,26.666666666666668,197.66666666666666,35522.914020157245,54421.18437300842
2018-11-19,Lutoban Pier,32.5,13.75,18.75,21.25,118.75,12113.50369951445,52687.52922185197
2018-11-29,Lutoban Pier,36.0,11.666666666666666,24.333333333333332,17.333333333333332,229.66666666666666,37942.68192637754,66314.67329594941
2018-12-14,Lutoban Pier,9.666666666666666,10.0,7.333333333333333,8.333333333333334,16.0,3438.625344952683,25666.410266037747
2019-01-09,Lutoban Pier,26.5,20.0,20.5,23.0,150.0,21071.440399959858,62909.850547667156
2019-05-14,Lutoban Pier,27.142857142857142,11.0,19.0,30.714285714285715,324.14285714285717,93373.19055235095,126475.76382703074
2019-05-22,Lutoban Pier,6.0,16.0,12.0,36.0,44.0,2720.6504283041886,8619.61586882517
2019-07-29,Lutoban Pier,32.0,29.25,21.75,64.0,362.0,91898.1005921115,114167.45012675834
2019-08-22,Lutoban Pier,16.0,7.5,15.0,19.5,18.5,7103.484113243331,36551.58803103128
2019-11-01,Lutoban Pier,37.333333333333336,22.333333333333332,27.0,16.0,65.0,6888.5699919472645,62756.822836187435
2019-11-07,Lutoban Pier,34.666666666666664,32.333333333333336,24.666666666666668,18.666666666666668,350.6666666666667,60030.62197544277,68675.69662573533
2019-12-05,Lutoban Pier,32.0,39.0,30.0,24.5,114.0,4208.859735098631,8487.342641523957
2019-12-14,Lutoban Pier,17.0,16.0,8.5,9.5,41.5,1884.4496548857264,4665.872975698657
2019-12-19,Lutoban Pier,37.0,19.0,10.0,17.0,229.5,9562.538290531378,13743.141909382952
2019-12-28,Lutoban Pier,21.666666666666668,15.0,14.333333333333334,18.0,65.0,4950.803988882302,19118.258366850238
2020-02-03,Lutoban Pier,10.0,26.0,36.0,16.0,136.0,10593.053357073348,14024.753559045108
2022-06-01,Lutoban Pier,14.2,5.2,15.2,45.2,749.6,14259.522729928649,82205.05156156552
2022-07-05,Lutoban Pier,23.0,10.0,9.25,53.75,622.5,5277.139726335488,85225.67404853832
2022-07-09,Lutoban Pier,10.5,14.0,10.5,29.5,600.5,10299.13546982218,19879.10299834809
2022-07-15,Lutoban Pier,18.333333333333332,5.333333333333333,9.333333333333334,50.666666666666664,485.0,9346.20740950869,81497.67187749295
2022-08-19,Lutoban Pier,18.0,8.0,8.0,65.5,1967.5,156839.9205430588,193198.23007232533
2022-09-06,Lutoban Pier,40.0,24.0,20.0,169.0,2735.3333333333335,128916.3336142581,177047.19929019432
2022-11-08,Lutoban Pier,19.5,7.0,21.5,55.0,636.0,23804.57285837917,35539.62129144171
2022-11-10,Lutoban Pier,15.0,11.5,10.5,28.5,418.0,1738.9348976911278,10489.975433545686
2022-11-16,Lutoban Pier,8.0,5.0,10.0,179.0,1352.0,1409.240812631632,20606.774713068575
2022-12-05,Lutoban Pier,20.25,6.75,15.75,74.0,573.25,3170.033836747758,39940.5472228252
2023-01-05,Lutoban Pier,13.0,3.5,11.0,56.0,1046.0,2833.1191026356805,32507.886282378015
2023-01-16,Lutoban Pier,25.5,4.5,8.5,184.0,623.0,2793.516587786977,21940.303535166535
2023-01-27,Lutoban Pier,5.5,5.0,17.0,28.0,395.0,1427.0767114255243,12481.429461597454
